cnt,course_cmu_id,course_piazza_id,name,prof,term,course_id,stats_i_answers,stats_net_time,stats_posts,stats_questions,stats_response_time,stats_s_answers,top_user_0_answers,top_user_0_asks,top_user_0_days,top_user_0_posts,top_user_0_user_id,top_user_0_views,top_user_1_answers,top_user_1_asks,top_user_1_days,top_user_1_posts,top_user_1_user_id,top_user_1_views,top_user_2_answers,top_user_2_asks,top_user_2_days,top_user_2_posts,top_user_2_user_id,top_user_2_views
3,85421-A,jccs1g1fd253tc,Language and Thought,None,Spring 2018,jccs1g1fd253tc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,12750,jccs7gebg8f16n,Infrastructure Management,None,Spring 2018,jccs7gebg8f16n,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,45862-M3,jccvv8z6qtx5bf,Supply Chain Management 17-18 M3,None,Spring 2018,jccvv8z6qtx5bf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,76771-A,jcdmgplt7of3fy,"Innovation, Teamwork, and Rhetorical Invention",None,Spring 2018,jcdmgplt7of3fy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
8,05774-A3,jcdobn3iw786i0,Design Perspectives in HCI,None,Spring 2018,jcdobn3iw786i0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
7,95771-Z,jcdqfc20cg07dh,Data Structures and Algorithms,Constantine Aaron Cois,Spring 2018,jcdqfc20cg07dh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,47860-A3,jcdrsbdypfb33x,Convex Analysis 17-18 A3,None,Spring 2018,jcdrsbdypfb33x,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,17604-A3,jcdt7d9toi850r,Agile Software Development Frameworks: Theory,None,Spring 2018,jcdt7d9toi850r,,0,5,5,,0,,,,,,,,,,,,,,,,,,
312,10-701,jcdtveztvvc1ox,Introduction to Machine Learning (PhD),"Shaojie Bai, Manuela Veloso, Pradeep Ravikumar, Otilia Stretcu, Chan Lam Wing, George Stoica, Sreena, Dimitris Konomis, Satyapriya Krishna, Wenhao Qin, Sandra Winkler, Adarsh Prasad",Spring 2018,jcdtveztvvc1ox,547.0,0,2454,671,3986.0,178,14.0,22.0,91.0,86.0,j6p5qzuonax72n,463.0,0.0,19.0,100.0,59.0,jchwlvnbk0wk7,333.0,8.0,12.0,112.0,58.0,iprn4rmtxofk9,464.0
10,33234-A,jcdu0pxevwn21v,Quantum Physics,None,Spring 2018,jcdu0pxevwn21v,,0,12,6,,4,,,,,,,,,,,,,,,,,,
1,ECE 18474,jcdu6jwjrws4v2,Embedded Control Systems,Jovan,Spring 2018,jcdu6jwjrws4v2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
24,18-875,jcdudfdlq1917v,18-875 Engineering and Economics of Electric Energy Systems,"Jovan, Han Ziying",Spring 2018,jcdudfdlq1917v,12.0,0,70,29,294.0,7,,,,,,,,,,,,,,,,,,
2,18879M,jcduhp09kfe47f,Special Topics in Systems and Controls,Jovan,Spring 2018,jcduhp09kfe47f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
276,73102,jcdwitq2u6w2j7,Principles of Microeconomics,"Carol Goldburg, Onur Kesten, Nick Muller, Yiyi Zhao, Sarocha, LU FEI, Shuya Li, Gordon Wissinger, Terry Kim, Kathleen Conway",Spring 2018,jcdwitq2u6w2j7,314.0,0,1490,496,1630.0,119,13.0,5.0,92.0,31.0,hzb1tbgm1j11jc,362.0,4.0,15.0,93.0,28.0,j4kh1otbreo6ij,328.0,1.0,16.0,107.0,28.0,j4fo4mzrdOA,376.0
38,10-401,jcdz7l7rpp13mf,Introduction to Machine Learning,"Colin White, Nina Balcan, Kenneth Marino, Nupur Chatterji",Spring 2018,jcdz7l7rpp13mf,124.0,0,702,180,1278.0,21,7.0,22.0,91.0,54.0,ipbrvmqlj924c8,114.0,0.0,11.0,86.0,33.0,ipbrvjycgrr499,131.0,0.0,15.0,62.0,31.0,i4vkhlbro7357d,136.0
3,70401-A,jce2nw373dt6py,Management Game,None,Spring 2018,jce2nw373dt6py,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,45862-A3,jce4fmfnsbs73x,Supply Chain Management 17-18 A3,None,Spring 2018,jce4fmfnsbs73x,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,45791-A3,jce4ns1pxxct2,"Interpersonal Managerial Communication 17-18 A,B3",None,Spring 2018,jce4ns1pxxct2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,27561,jce6s67lztn58h,Kinetics of Metallurgical Reactions and Processes,None,Spring 2018,jce6s67lztn58h,,0,5,5,,0,,,,,,,,,,,,,,,,,,
199,36402,jcec9izpten4v2,Advanced Methods for Data Analysis,"Mark J Schervish, Jaehyeok Shin, Purvasha Chakravarti, Ann Lee, Yufei Yi",Spring 2018,jcec9izpten4v2,455.0,0,1306,460,5313.0,56,3.0,44.0,107.0,81.0,idz67gpmt823ad,277.0,3.0,42.0,105.0,65.0,idz696n7uip5py,260.0,2.0,31.0,91.0,45.0,ie1u3f3cbrk23q,164.0
3,90801-A3,jcef37qzfsf16k,Desktop Publishing,None,Spring 2018,jcef37qzfsf16k,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,76294-W,jcelqjz1zcs79h,Interpretive Practices: Introduction to Critical Reading,None,Spring 2018,jcelqjz1zcs79h,,0,5,5,,0,,,,,,,,,,,,,,,,,,
32,95868,jceyx3a0koj40e,Exploring and Visualizing Data,None,Spring 2018,jceyx3a0koj40e,,0,10,8,,1,,,,,,,,,,,,,,,,,,
53,21259-2,jcezm3yfxv37dv,Calculus in Three Dimensions,None,Spring 2018,jcezm3yfxv37dv,,0,17,13,,3,,,,,,,,,,,,,,,,,,
1,33122-W,jcf0i098iff77y,Physics II for Biological Sciences and Chemistry Students,None,Spring 2018,jcf0i098iff77y,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,67382-W,jcf3njswp0n7id,"Digital Transformation, Strategy and Management",Khaoula Maatallah,Spring 2018,jcf3njswp0n7id,,0,5,5,,0,,,,,,,,,,,,,,,,,,
284,"15-251, 15-252",jcf5mqh8ifc6zp,Great Ideas in Theoretical Computer Science,Anil Ada,Spring 2018,jcf5mqh8ifc6zp,1124.0,0,10934,1094,441.0,238,48.0,20.0,103.0,142.0,iprn51cbdgau3,487.0,5.0,25.0,96.0,119.0,j4kh364vg4a7hh,419.0,0.0,40.0,101.0,118.0,ipbrvee8z0x42e,230.0
1,45959-A,jcf5pyua1c16ev,Business Analytics Capstone 17-18 SA,None,Spring 2018,jcf5pyua1c16ev,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,82132-C,jcf7koh15fs6wu,Elementary Chinese II,None,Spring 2018,jcf7koh15fs6wu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,70443-W,jcf9ctji941sk,Digital Marketing and Social Media Strategy,Peter Boatwright,Spring 2018,jcf9ctji941sk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
8,12726,jcfaum41cxy6f1,Mathematical Modeling of Environmental Quality Systems,Jiaan Wang,Spring 2018,jcfaum41cxy6f1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,06462-A3,jcfbin30yyc2g3,Optimization Modeling and Algorithms,None,Spring 2018,jcfbin30yyc2g3,,0,6,6,,0,,,,,,,,,,,,,,,,,,
11,09222,jcfi9skhjoc6v1,Laboratory II: Organic Synthesis and Analysis,Artur,Spring 2018,jcfi9skhjoc6v1,,0,6,6,,0,,,,,,,,,,,,,,,,,,
193,36202,jcfjb13in9h3ml,Statistics & Data Science Methods,Joe,Spring 2018,jcfjb13in9h3ml,553.0,0,1609,495,967.0,52,9.0,38.0,71.0,60.0,j4kh1lc45jx6fx,351.0,0.0,16.0,41.0,33.0,j53ddtporu6,147.0,5.0,12.0,83.0,29.0,j4kh29yk8x96v5,292.0
4,45833-E3,jcfjfjrhj4x4wn,New Product Management 17-18 E3,None,Spring 2018,jcfjfjrhj4x4wn,,0,5,5,,0,,,,,,,,,,,,,,,,,,
50,09208,jcfk77wrvfo34p,Techniques for Organic Synthesis and Analysis,"Susan Graul, Tatsuya Higaki",Spring 2018,jcfk77wrvfo34p,105.0,0,291,124,8487.0,13,0.0,18.0,27.0,20.0,iprn5dd6cng15k,56.0,0.0,10.0,35.0,15.0,iodbvmlepgd43n,88.0,1.0,9.0,17.0,12.0,iprn59vvxet11w,51.0
33,70340,jcfqe9hu6nj2wh,Business Communications,Carla Bevins,Spring 2018,jcfqe9hu6nj2wh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
5,27216-A,jcft9mze5n11fd,Transport in Materials,None,Spring 2018,jcft9mze5n11fd,,0,5,5,,0,,,,,,,,,,,,,,,,,,
27,02750,jcg8poc3wsq2ak,Automation of Biological Research,Christopher Langmead,Spring 2018,jcg8poc3wsq2ak,93.0,0,492,114,3329.0,29,1.0,8.0,96.0,36.0,j6p5dzg64qi4qa,73.0,0.0,8.0,47.0,26.0,isg1ukb2661gq,94.0,3.0,13.0,54.0,25.0,j6x03d4415oso,78.0
16,42202-A,jcga8tyruwe2j0,Physiology,"Katrina Nguyen, Xiaoqi Chai",Spring 2018,jcga8tyruwe2j0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
124,11-442/11-642,jcgae6hxmr0602,Search Engines,Jamie Callan,Spring 2018,jcgae6hxmr0602,560.0,0,1726,480,1400.0,140,10.0,60.0,98.0,97.0,iri1bkwcboc70r,325.0,46.0,10.0,110.0,93.0,iqb4haivpfy58l,350.0,1.0,34.0,109.0,41.0,j31383jk2G3,335.0
6,99101-A3,jcgav2lpsjf4ko,Computing @ Carnegie Mellon - A3,None,Spring 2018,jcgav2lpsjf4ko,,0,5,5,,0,,,,,,,,,,,,,,,,,,
28,27100,jcgb05qi47d6c6,Engineering the Materials of the Future,Judy Brooks,Spring 2018,jcgb05qi47d6c6,,0,10,10,,0,,,,,,,,,,,,,,,,,,
54,21-269,jcgc6adgvcpu9,Vector Analysis,Ian Tice,Spring 2018,jcgc6adgvcpu9,59.0,0,293,132,1117.0,49,10.0,5.0,76.0,17.0,j3v1r37gatG,103.0,8.0,4.0,98.0,17.0,j70jfk9wqaI,108.0,3.0,8.0,100.0,15.0,j4kh26elzvm6tr,107.0
21,21-723,jcgc73kudho19o,Advanced Real Analysis,Ian Tice,Spring 2018,jcgc73kudho19o,56.0,0,286,126,4084.0,12,0.0,14.0,98.0,25.0,icc1zamxrc839f,97.0,2.0,8.0,102.0,21.0,hzbe0lgzgw772g,93.0,2.0,10.0,73.0,19.0,jcm7ih44Q6Tp,91.0
0,79293-W,jcgcvsixltf2h2,Inward Odyssey,None,Spring 2018,jcgcvsixltf2h2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,45990-A,jcgddv2feho2b,Management Game 17-18 SA,None,Spring 2018,jcgddv2feho2b,,0,5,5,,0,,,,,,,,,,,,,,,,,,
43,46945,jcgdl9kdcr574g,Stochastic Calculus for Finance II,"Praveen Kolli, Steven Shreve",Spring 2018,jcgdl9kdcr574g,49.0,0,131,42,1627.0,7,5.0,6.0,43.0,12.0,jcil2mbnadh5ps,30.0,0.0,3.0,42.0,8.0,j6v3ly7x4x4,28.0,0.0,3.0,21.0,6.0,j8g9banbssdcj,12.0
123,36217-A,jcge2bcvyrq5ww,Probability Theory and Random Processes,"Ross O'Connell, Ryan Chandler, Jiayu Zhu, Yue Li, Zixuan Chen, Heejong Bong, Steven Sreng, Manvendu Navjeevan, Dejia Su MS., Vanessa Hwang, Emily Hou",Spring 2018,jcge2bcvyrq5ww,139.0,0,376,151,7123.0,46,8.0,17.0,105.0,25.0,j3du4sxz5tl3b3,146.0,7.0,4.0,89.0,15.0,iprn430vp3h7l5,142.0,1.0,10.0,88.0,14.0,isg3kkut8pe1n3,138.0
4,08730,jcge97s7s6014h,Independent Study,Sophie Jeong,Spring 2018,jcge97s7s6014h,21.0,0,75,33,17514.0,0,,,,,,,,,,,,,,,,,,
4,18474,jcge9fq565y19s,Embedded Control Systems,Jovan,Spring 2018,jcge9fq565y19s,,0,5,5,,0,,,,,,,,,,,,,,,,,,
15,33120-A,jcgeywt570j58d,Science and Science Fiction,None,Spring 2018,jcgeywt570j58d,,0,5,5,,0,,,,,,,,,,,,,,,,,,
274,16720-A,jcgf2rs38cx7ih,Computer Vision (A),"Aashi Manglik, Arjun Sharma, Mohit Sharma, Tanya Marwah, Rawal Khirodkar, Leo, Kris Kitani",Spring 2018,jcgf2rs38cx7ih,846.0,0,2986,830,3279.0,158,0.0,90.0,77.0,142.0,ivm4o5k6wltcz,584.0,11.0,31.0,74.0,87.0,j6p5pnjj2z6e9,457.0,2.0,59.0,62.0,67.0,ivixielj3ka4ag,356.0
27,15-745,jcgfplkqv3a3py,Optimizing Compilers for Modern Architectures,Phil Gibbons,Spring 2018,jcgfplkqv3a3py,18.0,0,85,47,10622.0,4,1.0,5.0,83.0,10.0,j7nvw9qggj85nx,35.0,0.0,4.0,20.0,5.0,idzydcpqr11386,23.0,1.0,3.0,21.0,5.0,isf1pceoomm18w,32.0
47,36226-B,jcgfxddi5i25ry,Introduction to Statistical Inference - (B section),"Toshitha Jagadeesh, Trey McNeely, Ross O'Connell",Spring 2018,jcgfxddi5i25ry,41.0,0,114,52,4514.0,4,0.0,5.0,91.0,7.0,ipbrvmqlj924c8,25.0,0.0,5.0,19.0,5.0,iprn4y4751aqw,47.0,0.0,2.0,25.0,5.0,ijaqw7fms9i13r,47.0
32,03232,jcgg0qmthg654u,Biochemistry I,None,Spring 2018,jcgg0qmthg654u,,0,6,6,,0,,,,,,,,,,,,,,,,,,
124,24101,jcghtmpd4236zq,Fundamentals of Mechanical Engineering,"Shawn Litster, Martin Phelan, Jonathan Braaten, Preeti Sar",Spring 2018,jcghtmpd4236zq,118.0,0,421,167,3379.0,32,3.0,15.0,76.0,31.0,j3du4paa3ss37j,122.0,7.0,6.0,98.0,22.0,j3du4zlxcsz3gn,132.0,2.0,12.0,105.0,17.0,j3du4sxz5tl3b3,133.0
1,54299,jcgigdclyx47jx,Dramaturgy Production Asst I/II/III and Dramaturgy Research Hours,None,Spring 2018,jcgigdclyx47jx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
45,19-703,jcgk5v229bu7j,Applied Data Analysis,Alex Davis,Spring 2018,jcgk5v229bu7j,35.0,0,190,99,421.0,6,0.0,10.0,40.0,13.0,jcgov8p3bhrin,81.0,1.0,4.0,34.0,12.0,iy3dxxjyknv345,82.0,0.0,4.0,27.0,9.0,jcgovapbxfvpo,67.0
6,88388,jcgkste2k725z5,Psychological Models of Decision Making,None,Spring 2018,jcgkste2k725z5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
109,95791,jcgoejprp6m6wo,Data Mining - Spring 2017 Mini 3,"Alexandra Chouldechova, Pranav Bhatt, Dev Pal, Andres Salcedo, Rajeev Rai Bhatia, Pranshu Srivastava",Spring 2018,jcgoejprp6m6wo,112.0,0,396,154,7101.0,25,8.0,5.0,45.0,21.0,isfjmvbeype44y,119.0,0.0,11.0,88.0,16.0,j7hqms4az4q5lo,66.0,2.0,7.0,53.0,14.0,isl09qrqsv67ox,103.0
91,15-462/15-662,jcgp5uqmriq8b,Computer Graphics,Nancy Pollard,Spring 2018,jcgp5uqmriq8b,249.0,0,1272,417,2603.0,183,5.0,36.0,83.0,67.0,iprn5dj9hkb15r,329.0,17.0,14.0,79.0,62.0,hy5yqb88hsw11p,310.0,13.0,19.0,45.0,56.0,ixxobezzm4qze,191.0
11,17654,jcgpujlwjk46p5,Analysis of Software Artifacts,Christian Kästner,Spring 2018,jcgpujlwjk46p5,,0,6,6,,0,,,,,,,,,,,,,,,,,,
1,90865-A3,jcgr3i54nem2xx,Policy and Leadership in Public Education,None,Spring 2018,jcgr3i54nem2xx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
8,16-848,jcgrhrvh9ut3ty,16-848:  Hands:  Design and Control for Dexterous Manipulation,Nancy Pollard,Spring 2018,jcgrhrvh9ut3ty,1.0,0,27,23,,0,,,,,,,,,,,,,,,,,,
45,"15-323, 15-623",jcgrms4el5g6w,Computer Music Systems and Information Processing,Roger B. Dannenberg,Spring 2018,jcgrms4el5g6w,108.0,0,500,168,1387.0,14,0.0,15.0,60.0,40.0,j6whn0qz9dj7p0,93.0,6.0,6.0,37.0,19.0,gsfh4j2vnd3,55.0,0.0,9.0,94.0,16.0,iprn58cv6q210j,94.0
29,17355,jcgt2qwwnzz6rh,Program Analysis,"Claire Sk Le Goues, Jonathan Aldrich, Rijnard van Tonder",Spring 2018,jcgt2qwwnzz6rh,82.0,0,267,93,1055.0,8,1.0,21.0,109.0,42.0,iprn5upm5wz1mu,64.0,0.0,7.0,39.0,14.0,iyaiof3ky6gss,49.0,1.0,7.0,63.0,13.0,iprn5joc7bz1br,46.0
23,73348-A,jcgtvlmt7st7cw,Behavioral Economics,"John Gasper, Suren Wanasundera",Spring 2018,jcgtvlmt7st7cw,15.0,0,52,25,3577.0,6,,,,,,,,,,,,,,,,,,
2,90714-A,jcgu8b9gmvv3t9,Policy and Politics in American Institutions,Kyle Furlong,Spring 2018,jcgu8b9gmvv3t9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
104,08781,jcgumrgrjjh6xj,Mobile and IoT Computing Services,"Sophie Saeyoung Jeong, Prachi, Gayatri Ravi Kamat, Swadhin Thakkar",Spring 2018,jcgumrgrjjh6xj,107.0,0,518,136,5904.0,9,0.0,5.0,82.0,17.0,iwm9vgz9at82up,82.0,0.0,4.0,108.0,16.0,j6h0ashf7og46w,61.0,0.0,5.0,77.0,14.0,ivm4o5k6wltcz,80.0
3,76330,jcguqn818hj32t,Communicating in the Global Marketplace,None,Spring 2018,jcguqn818hj32t,,0,5,5,,0,,,,,,,,,,,,,,,,,,
36,36303,jcguurv3sde6xk,"Sampling, Survey and Society","Robin Mejia, Jedediah Grabman",Spring 2018,jcguurv3sde6xk,,0,6,6,,0,,,,,,,,,,,,,,,,,,
51,76101,jcgvgfksocy552,Environmental Crisis and the End of Nature in Global Lit & Culture,None,Spring 2018,jcgvgfksocy552,,0,6,6,,0,,,,,,,,,,,,,,,,,,
11,12757-A,jcgw7d5fcsv7cm,Vibrations,None,Spring 2018,jcgw7d5fcsv7cm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,49762,jcgwdso8c6h5ld,Software Product Strategy,None,Spring 2018,jcgwdso8c6h5ld,,0,5,5,,0,,,,,,,,,,,,,,,,,,
8,90904-A,jcgwtvwniqm3gy,Machine Learning in Policy,Dylan Fitzpatrick,Spring 2018,jcgwtvwniqm3gy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
24,15-744,jcgxycdub351e8,Computer Networks,Srinivasan Seshan,Spring 2018,jcgxycdub351e8,22.0,0,493,75,1075.0,3,1.0,4.0,101.0,38.0,ioa6unmaayx15i,69.0,2.0,2.0,76.0,34.0,jcjgi840x54o5,68.0,0.0,3.0,76.0,32.0,hktt756v7lz7jr,68.0
6,80136,jcgz234gze1637,"Social Structure, Public Policy  & Ethics",None,Spring 2018,jcgz234gze1637,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,90713-A,jcgzf59gj0d6l4,Policy and Politics an International Perspective,None,Spring 2018,jcgzf59gj0d6l4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
15,95736-A3,jch0uog1wdu3e2,Advanced Relational Database Management,None,Spring 2018,jch0uog1wdu3e2,,0,8,8,,0,,,,,,,,,,,,,,,,,,
8,24441-A,jch12szv9xl4eh,Engineering Design II: Conceptualization and Realization,Kajae Jones,Spring 2018,jch12szv9xl4eh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
7,66110,jch1bqcigre3gc,Freshman Seminar on Inequality,None,Spring 2018,jch1bqcigre3gc,,0,6,6,,0,,,,,,,,,,,,,,,,,,
9,70465,jch22e525sn1q0,Technology Strategy,None,Spring 2018,jch22e525sn1q0,,0,7,6,,1,,,,,,,,,,,,,,,,,,
2,45897-A3,jch2dtesfv82fq,Corporate Communications Simulation 17-18 A3,None,Spring 2018,jch2dtesfv82fq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
13,95752-Z,jch2fkwp1js2ot,Introduction to Information Security Management,None,Spring 2018,jch2fkwp1js2ot,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,42702-A,jch2x2zczfk3kk,Advanced Physiology,None,Spring 2018,jch2x2zczfk3kk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
18,14822,jch3hfewp1sek,Host Based Forensics,"Adam Cerini, William Reed III",Spring 2018,jch3hfewp1sek,,0,14,11,,2,,,,,,,,,,,,,,,,,,
3,90728-K3,jch3pt2nwg7bg,Introduction to Database Management,None,Spring 2018,jch3pt2nwg7bg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
193,36462,jch3ri4qlnn2n,Topics in Statistics: Data Mining,"Jiashun, Riccardo Fogliato, Robert Lunde, Ron Yurko, Xiaoyi Gu, Natalia Lombardi de Oliveira, Shengming Luo, Jining Qin",Spring 2018,jch3ri4qlnn2n,370.0,0,1364,383,1346.0,50,2.0,19.0,100.0,46.0,j6w7v8jnbPA,288.0,2.0,14.0,96.0,42.0,j6p5dzg64qi4qa,165.0,9.0,6.0,96.0,30.0,hy5yqdxnzyh187,188.0
2,90718,jfibyj9krwm6th,Strategic Presentation Skills,None,Summer 2018,jfibyj9krwm6th,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,90718,jch3xrfhuoq63a,Strategic Presentation Skills,None,Spring 2018,jch3xrfhuoq63a,,0,5,5,,0,,,,,,,,,,,,,,,,,,
28,18-742,jch4j9hbevi17j,18-742: Computer Architecture and Systems,Brandon Lucia,Spring 2018,jch4j9hbevi17j,13.0,0,502,46,582.0,2,0.0,3.0,80.0,31.0,hktxrd7n8mt31r,39.0,0.0,1.0,99.0,26.0,jbsaeyq3nfd18s,35.0,0.0,1.0,89.0,25.0,j6tlja1ukhr6l,38.0
55,94842-A3,jch4np36g9k6af,Programming R for Analytics,"Alton Lu, Alexandra Chouldechova, Akshay Thorat, Philipp Burckhardt",Spring 2018,jch4np36g9k6af,33.0,0,118,50,3546.0,7,0.0,5.0,73.0,13.0,irfcc1ripb05wk,40.0,0.0,8.0,33.0,10.0,j6xqu55w41n71h,33.0,3.0,2.0,10.0,5.0,j6zj4mevHvO,17.0
20,S18-18659,jch5gdrsbjr135,S18-Software Engineering Methods,"Amol Patil, Cecile Peraire",Spring 2018,jch5gdrsbjr135,7.0,0,96,38,3625.0,1,0.0,2.0,75.0,6.0,j6h0arzbdw246i,33.0,0.0,3.0,79.0,5.0,j65b5kjy7CR,32.0,0.0,0.0,30.0,4.0,j6h0aus09x748t,24.0
40,88120,jch5whx7ktt2bv,"Reason, Passion & Cognition","Christina Boyce-Jacino, Stephanie Anglin",Spring 2018,jch5whx7ktt2bv,6.0,0,22,14,1007.0,1,,,,,,,,,,,,,,,,,,
22,19425,jch6ij54fas61q,Sustainable Energy for the Developing World,Paulina Jaramillo,Spring 2018,jch6ij54fas61q,1.0,0,45,22,,2,,,,,,,,,,,,,,,,,,
2,48380,jch6pt1hnk628m,Real Estate Design and Development,None,Spring 2018,jch6pt1hnk628m,,0,5,5,,0,,,,,,,,,,,,,,,,,,
49,60-411,jch6ui6eij13pk,Art and Machine Learning,"Jonathan Dinu, Eunsu Kang, Barnabas Poczos",Spring 2018,jch6ui6eij13pk,36.0,0,190,73,5973.0,15,1.0,5.0,25.0,14.0,hzb1tequcgi1nv,58.0,5.0,3.0,38.0,13.0,isahnox2ago41s,58.0,1.0,3.0,109.0,9.0,j6u9y90m3jR,55.0
56,24783-A,jch84fv9a7v531,Special Topics: Advanced Engineering Computation - Advanced Engineering Computation,"Shihao Liang, Soji Yamakawa, Daniel Bregman, Yashdeep Padey",Spring 2018,jch84fv9a7v531,61.0,0,359,148,4483.0,30,1.0,8.0,109.0,16.0,j6wqsda7i5e2uw,113.0,3.0,9.0,79.0,16.0,j72gtjsbPk8,96.0,3.0,5.0,85.0,13.0,j6p5pmafzeq6dn,98.0
70,21-484,jchbmh6a3d04sa,Graph Theory,"Alp Muyesser, Mi Li, John Mackey, Matt Bowen, Serhan Kiliccote",Spring 2018,jchbmh6a3d04sa,58.0,0,254,98,871.0,14,0.0,8.0,35.0,17.0,iprn4vntp4o7,54.0,4.0,5.0,51.0,13.0,hy5yqaokqgx106,64.0,0.0,3.0,59.0,10.0,ie1u3gl491v24s,17.0
135,14-736,jchbnluahv9jy,Distributed Systemds,Gregory Kesden,Spring 2018,jchbnluahv9jy,342.0,0,1310,476,3645.0,92,2.0,43.0,38.0,66.0,ioa6ux3sh0k1ei,57.0,0.0,41.0,108.0,53.0,j6p5e7l4ipp4v4,178.0,20.0,7.0,110.0,42.0,iqb4hbewkx459c,363.0
9,04-801/G3,jchepon5xef34s,Market Planning for High-Tech Innovation (04-801/G3),Michel Bezy,Spring 2018,jchepon5xef34s,9.0,0,98,43,2003.0,1,1.0,4.0,59.0,18.0,j6xahpinh1h46p,34.0,0.0,5.0,47.0,15.0,isfrs9b0l9z1v0,38.0,0.0,2.0,87.0,10.0,j6ukz17rhqb17,40.0
21,04-613,jchfv90vaie79p,ICT Business Economics & Finance,"Rene Kabagamba, Shaun Skelton",Spring 2018,jchfv90vaie79p,51.0,0,405,124,1192.0,49,21.0,12.0,82.0,47.0,j5s4qqp1cmr3n,117.0,3.0,12.0,90.0,42.0,j5s4st1s7ixe,114.0,5.0,12.0,74.0,34.0,j5s4rsnb59lb4,117.0
0,76487,jchli2gef6a32l,Web Design,None,Spring 2018,jchli2gef6a32l,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,SPC-AB-SB,jchlif6uoeapb,Sri Lanka Service Trip,None,Spring 2018,jchlif6uoeapb,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,76270-G,jchnjh4h6yd3q2,Writing for the Professions,None,Spring 2018,jchnjh4h6yd3q2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
24,73240-2,jcho58lwp583ez,Intermediate Macroeconomics,"Shu Lin Wee, Xuege Zhang, Ariel Zetlin-Jones",Spring 2018,jcho58lwp583ez,66.0,0,191,74,1557.0,5,1.0,13.0,91.0,26.0,ie1u3f3cbrk23q,52.0,2.0,12.0,61.0,17.0,ipbrvktjvzh4a7,48.0,0.0,6.0,56.0,10.0,j7gck3wg82kyc,37.0
18,33339-A,jchod3vunoj7kd,Intermediate Electricity and Magnetism II,Colin J Morningstar,Spring 2018,jchod3vunoj7kd,,0,14,14,,0,,,,,,,,,,,,,,,,,,
0,48356-A,jchqqjomulr7er,Color Drawing,None,Spring 2018,jchqqjomulr7er,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,45791-G3,jchrhy5x9r03cn,Interpersonal Managerial Communication 17-18 G3,None,Spring 2018,jchrhy5x9r03cn,,0,5,5,,0,,,,,,,,,,,,,,,,,,
40,15316,jchrlny42ye3nd,15316 Software Foundations of Security and Privacy,Matt Fredrikson,Spring 2018,jchrlny42ye3nd,188.0,0,846,255,3799.0,23,4.0,36.0,97.0,71.0,idgkkdcadib3p3,145.0,1.0,13.0,98.0,63.0,idgkk8pxh3v3io,140.0,7.0,20.0,101.0,63.0,idgkka642yc3jz,152.0
44,79104-1,jchrrm6d54a2fp,Global Histories - 1,Peter Gilmore,Spring 2018,jchrrm6d54a2fp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
7,19785,jcht8o7afbm5z9,Engineering Optimization,"Jeremy Michalek, Preeti Sar",Spring 2018,jcht8o7afbm5z9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
