0_answers,0_clear_goals,0_course_name,0_course_rate,0_course_requirements,0_dept,0_feedback,0_hrs_week,0_level,0_num,0_prof_interest,0_respect,0_semester,0_semester_int,0_students,0_subject_importance,0_subject_matter,0_teaching_rate,0_year,1_answers,1_clear_goals,1_course_name,1_course_rate,1_course_requirements,1_dept,1_feedback,1_hrs_week,1_level,1_num,1_prof_interest,1_respect,1_semester,1_semester_int,1_students,1_subject_importance,1_subject_matter,1_teaching_rate,1_year,2_answers,2_clear_goals,2_course_name,2_course_rate,2_course_requirements,2_dept,2_feedback,2_hrs_week,2_level,2_num,2_prof_interest,2_respect,2_semester,2_semester_int,2_students,2_subject_importance,2_subject_matter,2_teaching_rate,2_year,frequency
19,4.687894736842105,BIOMED ENG LAB,4.686842105263159,4.47578947368421,BSC,4.527894736842105,8.946842105263158,Undergraduate,03206,4.947894736842105,4.897368421052632,Fall,9,22,4.687894736842105,4.530526315789474,4.792105263157896,2017,16,4.8149999999999995,BIOMED ENG LAB,4.8149999999999995,4.8149999999999995,BSC,4.755,8.755,Undergraduate,03206,4.9399999999999995,4.9399999999999995,Spring,1,18,4.8149999999999995,4.88,4.875,2017,10,4.497,BIOMED ENG LAB,4.301,4.301,BSC,4.601,10.103,Undergraduate,03206,4.797,5.0,Fall,9,13,4.497,4.6979999999999995,4.803,2016,101
16,4.8149999999999995,BIOMED ENG LAB,4.8149999999999995,4.8149999999999995,BSC,4.755,8.755,Undergraduate,03206,4.9399999999999995,4.9399999999999995,Spring,1,18,4.8149999999999995,4.88,4.875,2017,10,4.497,BIOMED ENG LAB,4.301,4.301,BSC,4.601,10.103,Undergraduate,03206,4.797,5.0,Fall,9,13,4.497,4.6979999999999995,4.803,2016,3,4.0,BIOMED ENG LAB,3.67,4.33,BSC,4.0,10.0,Undergraduate,03206,4.33,4.67,Spring,1,9,4.0,4.0,4.33,2016,101
12,4.83,BIOCHEMISTRY I,4.83,4.92,BSC,4.75,11.33,Undergraduate,03232,4.92,4.92,Fall,9,14,4.92,4.92,4.92,2016,146,3.900000000000001,BIOCHEMISTRY I,3.78,4.010000000000001,BSC,3.7349999999999994,8.670000000000002,Undergraduate,03232,4.1450000000000005,4.435,Spring,1,296,3.8449999999999993,3.65,3.65,2016,8,5.0,BIOCHEMISTRY I,4.88,5.0,BSC,5.0,10.75,Undergraduate,03232,5.0,5.0,Fall,9,13,5.0,5.0,4.88,2015,101
146,3.900000000000001,BIOCHEMISTRY I,3.78,4.010000000000001,BSC,3.7349999999999994,8.670000000000002,Undergraduate,03232,4.1450000000000005,4.435,Spring,1,296,3.8449999999999993,3.65,3.65,2016,8,5.0,BIOCHEMISTRY I,4.88,5.0,BSC,5.0,10.75,Undergraduate,03232,5.0,5.0,Fall,9,13,5.0,5.0,4.88,2015,53,4.73,BIOCHEMISTRY I,4.51,4.66,BSC,4.47,8.23,Undergraduate,03232,4.77,4.75,Spring,1,106,4.55,4.58,4.57,2015,101
7,5.0,BIOCHEMISTRY I,4.57,4.86,BSC,4.57,7.57,Undergraduate,03232,5.0,5.0,Fall,9,20,4.71,5.0,5.0,2017,52,4.73,BIOCHEMISTRY I,4.57,4.73,BSC,4.69,9.15,Undergraduate,03232,4.88,4.96,Spring,1,113,4.82,4.78,4.71,2017,12,4.83,BIOCHEMISTRY I,4.83,4.92,BSC,4.75,11.33,Undergraduate,03232,4.92,4.92,Fall,9,14,4.92,4.92,4.92,2016,101
52,4.73,BIOCHEMISTRY I,4.57,4.73,BSC,4.69,9.15,Undergraduate,03232,4.88,4.96,Spring,1,113,4.82,4.78,4.71,2017,12,4.83,BIOCHEMISTRY I,4.83,4.92,BSC,4.75,11.33,Undergraduate,03232,4.92,4.92,Fall,9,14,4.92,4.92,4.92,2016,146,3.900000000000001,BIOCHEMISTRY I,3.78,4.010000000000001,BSC,3.7349999999999994,8.670000000000002,Undergraduate,03232,4.1450000000000005,4.435,Spring,1,296,3.8449999999999993,3.65,3.65,2016,101
11,4.73,CELL BIOLOGY,4.64,4.82,BSC,4.36,11.36,Undergraduate,03240,5.0,4.91,Spring,1,15,4.73,4.82,4.64,2017,30,4.467666666666667,CELL BIOLOGY,4.17,4.398,BSC,3.865666666666667,8.415666666666667,Undergraduate,03240,4.435999999999999,4.533666666666666,Spring,1,44,4.363666666666666,4.367666666666667,4.196666666666667,2016,90,4.178444444444445,CELL BIOLOGY,4.133333333333334,4.144,BSC,3.988555555555556,9.382888888888889,Undergraduate,03240,4.367555555555555,4.480333333333333,Spring,1,159,4.334666666666667,4.242666666666667,4.104444444444444,2015,1
38,3.815,INTR COMPTNL BIOLGY,3.26,3.7649999999999997,BSC,3.7099999999999995,12.475,Undergraduate,03250,4.11,4.605,Spring,1,72,3.87,3.7900000000000005,3.7099999999999995,2017,24,4.390000000000001,INTR COMPTNL BIOLGY,4.04,4.56,BSC,4.045,6.93,Undergraduate,03250,4.390000000000001,4.555000000000001,Spring,1,58,4.3,4.22,4.17,2016,57,3.806666666666667,INTR COMPTNL BIOLGY,3.51,3.7166666666666672,BSC,3.526666666666667,8.0,Undergraduate,03250,3.8933333333333335,4.1433333333333335,Spring,1,123,3.6999999999999997,3.7033333333333327,3.7,2015,1
4,4.25,UNDGRAD COLLQM JUNR,3.75,4.5,BSC,3.5,2.0,Undergraduate,03301,4.25,4.25,Fall,9,7,4.0,3.75,4.0,2017,1,5.0,UNDGRAD COLLQM JUNR,5.0,5.0,BSC,5.0,2.0,Undergraduate,03301,5.0,5.0,Fall,9,4,5.0,5.0,5.0,2016,8,4.75,UNDGRAD COLLQM JUNR,4.375,4.75,BSC,4.5,2.0,Undergraduate,03301,4.625,4.5,Fall,9,16,4.5,4.625,4.625,2015,1
56,4.323214285714286,EXP TECHN MOL BIOLGY,4.0175,4.321071428571429,BSC,4.270535714285715,17.875357142857144,Undergraduate,03343,4.534285714285714,4.643035714285714,Fall,9,147,4.4991071428571425,4.3933928571428575,4.448035714285714,2017,63,3.8899999999999997,EXP TECHN MOL BIOLGY,3.427777777777778,3.781111111111111,BSC,3.9033333333333333,21.101111111111113,Undergraduate,03343,4.317777777777778,4.297777777777777,Fall,9,107,4.047777777777778,4.11,3.918888888888889,2016,90,4.636333333333333,EXP TECHN MOL BIOLGY,4.433000000000001,4.516333333333334,BSC,4.383333333333334,17.029666666666667,Undergraduate,03343,4.662333333333334,4.625666666666667,Fall,9,132,4.567333333333334,4.581,4.570333333333334,2015,1
17,4.3494117647058825,EXPERMNTL BIOCHEMTRY,4.117647058823529,3.9388235294117653,BSC,4.055882352941176,18.29764705882353,Undergraduate,03344,4.648235294117647,4.587058823529411,Spring,1,31,4.587058823529411,4.587058823529411,4.11529411764706,2017,58,4.690344827586207,EXPERMNTL BIOCHEMTRY,4.559655172413793,4.585862068965517,BSC,4.724655172413794,16.241724137931033,Undergraduate,03344,4.758965517241379,4.690172413793104,Spring,1,100,4.742068965517241,4.742068965517242,4.620172413793103,2016,21,4.8585714285714285,EXPERMNTL BIOCHEMTRY,4.764285714285714,4.811428571428571,BSC,4.764285714285714,16.675238095238093,Undergraduate,03344,4.8585714285714285,4.847619047619047,Spring,1,36,4.8585714285714285,4.905714285714287,4.811428571428571,2015,1
1,5.0,DEVELOPMNTL BIOLOGY,5.0,5.0,BSC,5.0,8.0,Undergraduate,03350,5.0,5.0,Fall,9,2,5.0,5.0,5.0,2016,7,4.71,DEVELOPMNTL BIOLOGY,4.86,4.71,BSC,4.71,6.71,Undergraduate,03350,4.86,4.86,Spring,1,12,4.86,4.86,4.86,2016,14,4.64,DEVELOPMNTL BIOLOGY,4.57,4.64,BSC,4.29,9.07,Undergraduate,03350,4.64,4.71,Fall,9,18,4.5,4.5,4.5,2015,101
7,4.71,DEVELOPMNTL BIOLOGY,4.86,4.71,BSC,4.71,6.71,Undergraduate,03350,4.86,4.86,Spring,1,12,4.86,4.86,4.86,2016,14,4.64,DEVELOPMNTL BIOLOGY,4.57,4.64,BSC,4.29,9.07,Undergraduate,03350,4.64,4.71,Fall,9,18,4.5,4.5,4.5,2015,8,4.13,DEVELOPMNTL BIOLOGY,4.38,4.25,BSC,4.25,8.0,Undergraduate,03350,4.25,4.63,Spring,1,13,4.38,4.38,4.38,2015,101
6,5.0,DEVELOPMNTL BIOLOGY,4.83,5.0,BSC,4.5,10.17,Undergraduate,03350,5.0,5.0,Fall,9,9,5.0,5.0,5.0,2017,4,4.75,DEVELOPMNTL BIOLOGY,4.75,4.25,BSC,4.75,9.5,Undergraduate,03350,4.75,4.75,Spring,1,6,4.75,4.75,4.75,2017,1,5.0,DEVELOPMNTL BIOLOGY,5.0,5.0,BSC,5.0,8.0,Undergraduate,03350,5.0,5.0,Fall,9,2,5.0,5.0,5.0,2016,101
4,4.75,DEVELOPMNTL BIOLOGY,4.75,4.25,BSC,4.75,9.5,Undergraduate,03350,4.75,4.75,Spring,1,6,4.75,4.75,4.75,2017,1,5.0,DEVELOPMNTL BIOLOGY,5.0,5.0,BSC,5.0,8.0,Undergraduate,03350,5.0,5.0,Fall,9,2,5.0,5.0,5.0,2016,7,4.71,DEVELOPMNTL BIOLOGY,4.86,4.71,BSC,4.71,6.71,Undergraduate,03350,4.86,4.86,Spring,1,12,4.86,4.86,4.86,2016,101
26,3.58,CELLULAR NEUROSCIENC,3.12,3.5,BSC,2.88,8.69,Undergraduate,03362,3.62,3.62,Fall,9,54,3.69,2.92,2.88,2017,34,4.18,CELLULAR NEUROSCIENC,4.09,4.15,BSC,3.82,7.27,Undergraduate,03362,4.41,4.38,Fall,9,44,4.29,4.18,4.06,2016,31,3.87,CELLULAR NEUROSCIENC,3.61,4.1,BSC,3.35,6.9,Undergraduate,03362,4.1,4.19,Fall,9,32,4.0,3.8,3.52,2015,1
34,4.18,CELLULAR NEUROSCIENC,4.09,4.15,BSC,3.82,7.27,Undergraduate,03362,4.41,4.38,Fall,9,44,4.29,4.18,4.06,2016,31,3.87,CELLULAR NEUROSCIENC,3.61,4.1,BSC,3.35,6.9,Undergraduate,03362,4.1,4.19,Fall,9,32,4.0,3.8,3.52,2015,16,4.5,CELLULAR NEUROSCIENC,4.0,4.56,BSC,4.06,9.94,Undergraduate,03362,4.44,4.81,Spring,1,23,4.56,4.25,3.94,2015,110
47,4.78,SYSTEMS NEUROSCIENCE,4.72,4.8,BSC,4.85,7.409999999999999,Undergraduate,03363,4.94,4.98,Spring,1,62,4.8,4.8,4.8,2017,36,4.81,SYSTEMS NEUROSCIENCE,4.72,4.86,BSC,4.86,7.42,Undergraduate,03363,4.94,4.89,Spring,1,48,4.86,4.83,4.78,2016,5,4.6,SYSTEMS NEUROSCIENCE,4.4,4.8,BSC,4.4,13.0,Undergraduate,03363,4.6,4.4,Fall,9,10,4.2,4.6,4.4,2015,110
36,4.81,SYSTEMS NEUROSCIENCE,4.72,4.86,BSC,4.86,7.42,Undergraduate,03363,4.94,4.89,Spring,1,48,4.86,4.83,4.78,2016,5,4.6,SYSTEMS NEUROSCIENCE,4.4,4.8,BSC,4.4,13.0,Undergraduate,03363,4.6,4.4,Fall,9,10,4.2,4.6,4.4,2015,67,4.61,SYSTEMS NEUROSCIENCE,4.55,4.64,BSC,4.64,7.24,Undergraduate,03363,4.87,4.9,Spring,1,72,4.63,4.58,4.61,2015,101
14,4.93,MOLECULAR CELL IMMUN,5.0,4.93,BSC,4.86,8.92,Undergraduate,03390,4.93,4.93,Fall,9,20,4.93,4.86,5.0,2016,14,4.93,MOLECULAR CELL IMMUN,4.93,4.93,BSC,4.86,8.64,Undergraduate,03390,4.93,5.0,Spring,1,32,4.93,5.0,5.0,2016,24,4.795,MOLECULAR CELL IMMUN,4.75,4.75,BSC,4.46,7.205000000000001,Undergraduate,03390,4.915,4.83,Spring,1,68,4.915,4.75,4.625,2015,11
60,4.2625,MOLECULAR CELL IMMUN,3.9875,4.4025,BSC,3.9925,7.05,Undergraduate,03390,4.5825,4.555000000000001,Spring,1,92,4.352500000000001,4.1475,4.0975,2017,14,4.93,MOLECULAR CELL IMMUN,5.0,4.93,BSC,4.86,8.92,Undergraduate,03390,4.93,4.93,Fall,9,20,4.93,4.86,5.0,2016,14,4.93,MOLECULAR CELL IMMUN,4.93,4.93,BSC,4.86,8.64,Undergraduate,03390,4.93,5.0,Spring,1,32,4.93,5.0,5.0,2016,101
13,4.62,MICROBIOLOGY,4.54,4.62,BSC,4.69,5.92,Undergraduate,03391,4.85,5.0,Spring,1,22,4.77,4.62,4.62,2017,4,5.0,MICROBIOLOGY,5.0,5.0,BSC,4.75,7.25,Undergraduate,03391,5.0,5.0,Spring,1,10,5.0,5.0,5.0,2016,22,4.55,MICROBIOLOGY,4.454999999999999,4.545000000000001,BSC,4.73,6.5,Undergraduate,03391,4.82,4.685,Spring,1,32,4.73,4.595,4.64,2015,1
2,4.5,UNDGRAD COLLQM SENRS,4.5,5.0,BSC,3.5,2.0,Undergraduate,03401,5.0,5.0,Fall,9,4,5.0,5.0,4.5,2017,1,3.0,UNDGRAD COLLQM SENRS,3.0,3.0,BSC,3.0,2.0,Undergraduate,03401,3.0,3.0,Fall,9,3,3.0,3.0,3.0,2016,6,4.67,UNDGRAD COLLQM SENRS,4.67,4.67,BSC,4.67,2.0,Undergraduate,03401,4.67,4.67,Fall,9,16,4.67,4.67,4.67,2015,1
12,4.75,SP TPCS IN BIOLOGY,4.58,4.75,BSC,4.5,4.0,Undergraduate,03410,4.83,4.58,Fall,9,13,4.92,4.5,4.42,2016,8,4.5,SP TPCS IN BIOLOGY,4.25,4.38,BSC,4.88,6.5,Undergraduate,03410,4.88,5.0,Spring,1,8,4.63,4.63,4.75,2016,7,5.0,SP TPCS IN BIOLOGY,5.0,4.86,BSC,5.0,6.29,Undergraduate,03410,5.0,5.0,Fall,9,12,5.0,5.0,5.0,2015,101
8,4.5,SP TPCS IN BIOLOGY,4.25,4.38,BSC,4.88,6.5,Undergraduate,03410,4.88,5.0,Spring,1,8,4.63,4.63,4.75,2016,7,5.0,SP TPCS IN BIOLOGY,5.0,4.86,BSC,5.0,6.29,Undergraduate,03410,5.0,5.0,Fall,9,12,5.0,5.0,5.0,2015,3,5.0,SP TPCS IN BIOLOGY,5.0,5.0,BSC,5.0,6.0,Undergraduate,03410,5.0,5.0,Spring,1,3,5.0,5.0,5.0,2015,101
14,4.71,CANCER BIOLOGY,4.64,4.64,BSC,4.5,8.64,Undergraduate,03435,4.71,4.79,Fall,9,17,4.86,4.64,4.79,2017,18,4.944999999999999,CANCER BIOLOGY,4.890000000000001,4.890000000000001,BSC,4.835,10.11,Undergraduate,03435,4.835,4.944999999999999,Spring,1,22,4.944999999999999,4.835,4.944999999999999,2017,16,4.56,CANCER BIOLOGY,4.75,4.69,BSC,4.5,7.8,Undergraduate,03435,4.63,4.44,Fall,9,20,4.88,4.69,4.63,2016,101
7,4.57,MOLECULAR BIOLOGY,4.71,4.71,BSC,4.86,6.71,Undergraduate,03442,5.0,4.86,Fall,9,11,4.71,4.71,4.86,2016,2,5.0,MOLECULAR BIOLOGY,5.0,5.0,BSC,5.0,8.0,Undergraduate,03442,5.0,5.0,Spring,1,3,5.0,5.0,5.0,2016,3,4.0,MOLECULAR BIOLOGY,4.33,4.0,BSC,4.33,7.0,Undergraduate,03442,4.33,4.33,Fall,9,4,4.33,4.33,4.33,2015,101
6,5.0,MOLECULAR BIOLOGY,4.83,5.0,BSC,5.0,6.2,Undergraduate,03442,5.0,5.0,Fall,9,8,5.0,5.0,4.83,2017,7,5.0,MOLECULAR BIOLOGY,4.86,5.0,BSC,5.0,12.429999999999998,Undergraduate,03442,5.0,5.0,Spring,1,10,5.0,5.0,5.0,2017,7,4.57,MOLECULAR BIOLOGY,4.71,4.71,BSC,4.86,6.71,Undergraduate,03442,5.0,4.86,Fall,9,11,4.71,4.71,4.86,2016,101
7,5.0,MOLECULAR BIOLOGY,4.86,5.0,BSC,5.0,12.429999999999998,Undergraduate,03442,5.0,5.0,Spring,1,10,5.0,5.0,5.0,2017,7,4.57,MOLECULAR BIOLOGY,4.71,4.71,BSC,4.86,6.71,Undergraduate,03442,5.0,4.86,Fall,9,11,4.71,4.71,4.86,2016,2,5.0,MOLECULAR BIOLOGY,5.0,5.0,BSC,5.0,8.0,Undergraduate,03442,5.0,5.0,Spring,1,3,5.0,5.0,5.0,2016,101
2,4.0,GENOMICS & MOLEC BIO,5.0,4.0,BSC,4.5,5.0,Undergraduate,03511,5.0,5.0,Fall,9,3,4.5,4.5,4.5,2017,3,4.67,GENOMICS & MOLEC BIO,4.67,4.67,BSC,4.67,10.0,Undergraduate,03511,5.0,5.0,Fall,9,4,5.0,5.0,5.0,2016,4,4.5,GENOMICS & MOLEC BIO,4.25,4.5,BSC,4.25,11.25,Undergraduate,03511,4.25,4.25,Fall,9,4,4.5,4.5,4.5,2015,1
2,4.5,BIO IMG & FLR SPECTR,4.5,4.5,BSC,4.5,6.5,Undergraduate,03534,4.5,4.5,Fall,9,3,4.5,4.5,4.5,2017,1,5.0,BIO IMG & FLR SPECTR,5.0,5.0,BSC,5.0,8.0,Undergraduate,03534,5.0,5.0,Fall,9,6,5.0,5.0,5.0,2016,5,5.0,BIO IMG & FLR SPECTR,5.0,4.8,BSC,4.8,8.0,Undergraduate,03534,5.0,5.0,Fall,9,7,5.0,5.0,5.0,2015,1
48,4.8525,APP CELL MOLC BIOLGY,4.6875,4.915,BSC,4.8549999999999995,10.0625,Graduate,03709,4.8975,5.0,Fall,9,80,4.8325000000000005,4.7924999999999995,4.875,2017,23,4.57,APP CELL MOLC BIOLGY,4.32,4.57,BSC,4.3,10.77,Graduate,03709,4.61,4.57,Fall,9,23,4.43,4.43,4.43,2016,6,4.67,APP CELL MOLC BIOLGY,4.0,4.67,BSC,4.5,11.5,Graduate,03709,4.33,4.5,Fall,9,8,4.17,4.33,4.33,2015,1
4,4.5,GENOMICS & MOLEC BIO,4.25,4.25,BSC,4.5,8.0,Graduate,03711,4.25,4.5,Fall,9,6,4.5,4.5,4.5,2017,4,5.0,GENOMICS & MOLEC BIO,5.0,5.0,BSC,5.0,8.75,Graduate,03711,5.0,5.0,Fall,9,5,4.75,5.0,5.0,2016,2,4.0,GENOMICS & MOLEC BIO,4.5,5.0,BSC,5.0,9.5,Graduate,03711,5.0,5.0,Fall,9,4,4.5,5.0,4.5,2015,1
8,4.75,CPTL MTH BIO MDL SIM,4.25,4.63,BSC,4.5,14.63,Graduate,03712,4.13,4.63,Fall,9,12,4.38,4.0,4.25,2017,6,4.33,CPTL MTH BIO MDL SIM,4.17,4.17,BSC,4.17,14.199999999999998,Graduate,03712,4.17,4.5,Fall,9,9,4.0,4.33,4.17,2016,1,4.0,CPTL MTH BIO MDL SIM,4.0,4.0,BSC,3.0,11.0,Graduate,03712,4.0,4.0,Fall,9,3,4.0,4.0,4.0,2015,1
5,4.2,EVLN REGULY GENOMICS,4.4,4.2,BSC,4.4,6.2,Graduate,03726,4.8,4.8,Fall,9,8,4.6,4.6,4.4,2017,3,4.33,EVLN REGULY GENOMICS,3.67,5.0,BSC,4.67,8.0,Graduate,03726,4.67,5.0,Fall,9,7,4.33,4.67,4.67,2016,3,4.33,EVLN REGULY GENOMICS,4.67,4.33,BSC,4.67,6.0,Graduate,03726,5.0,5.0,Fall,9,3,5.0,4.67,4.67,2015,1
20,4.7,ADVANCED GENETICS,4.45,4.6,BSC,4.5,5.3149999999999995,Graduate,03730,4.75,4.8,Spring,1,28,4.9,4.65,4.55,2017,10,4.8,ADVANCED GENETICS,4.8,4.8,BSC,4.8,8.0,Graduate,03730,4.9,4.8,Spring,1,14,4.8,4.8,4.9,2016,39,4.496666666666667,ADVANCED GENETICS,4.390000000000001,4.556666666666667,BSC,4.413333333333333,7.346666666666666,Graduate,03730,4.553333333333333,4.693333333333334,Spring,1,51,4.53,4.583333333333333,4.359999999999999,2015,1
16,5.0,ADV CELL BIOLOGY,5.0,5.0,BSC,5.0,8.75,Graduate,03741,5.0,5.0,Spring,1,28,5.0,5.0,5.0,2017,16,4.4375,ADV CELL BIOLOGY,4.5,4.5,BSC,4.375,9.25,Graduate,03741,4.5,4.625,Spring,1,32,4.375,4.5625,4.5,2016,52,4.2875000000000005,ADV CELL BIOLOGY,3.925,4.365,BSC,3.7675,10.122499999999999,Graduate,03741,4.4025,4.2875,Spring,1,72,4.2749999999999995,4.235,4.1725,2015,1
9,5.0,MOLECULAR BIOLOGY,5.0,5.0,BSC,4.888888888888889,6.333333333333333,Graduate,03742,5.0,5.0,Fall,9,16,5.0,5.0,5.0,2017,5,5.0,MOLECULAR BIOLOGY,5.0,5.0,BSC,5.0,14.2,Graduate,03742,5.0,5.0,Fall,9,8,5.0,5.0,5.0,2016,4,5.0,MOLECULAR BIOLOGY,5.0,5.0,BSC,5.0,10.25,Graduate,03742,5.0,5.0,Fall,9,10,5.0,5.0,5.0,2015,1
3,5.0,PPSL PREP PEER REV,5.0,4.33,BSC,5.0,5.0,Graduate,03747,4.67,4.67,Fall,9,4,5.0,5.0,5.0,2017,5,4.4,PPSL PREP PEER REV,4.6,4.8,BSC,4.6,5.0,Graduate,03747,5.0,4.8,Fall,9,7,4.8,4.8,5.0,2016,7,4.14,PPSL PREP PEER REV,3.71,3.29,BSC,4.14,7.57,Graduate,03747,4.43,4.14,Fall,9,11,4.57,4.0,4.14,2015,1
5,4.4,PPSL PREP PEER REV,4.6,4.8,BSC,4.6,5.0,Graduate,03747,5.0,4.8,Fall,9,7,4.8,4.8,5.0,2016,7,4.14,PPSL PREP PEER REV,3.71,3.29,BSC,4.14,7.57,Graduate,03747,4.43,4.14,Fall,9,11,4.57,4.0,4.14,2015,1,5.0,PPSL PREP PEER REV,5.0,5.0,BSC,5.0,8.0,Graduate,03747,5.0,5.0,Spring,1,2,5.0,5.0,5.0,2015,110
3,4.33,ADV DEV BIO HUM HLTH,3.67,3.67,BSC,2.67,9.0,Graduate,03751,4.33,4.67,Fall,9,8,4.0,4.33,4.0,2017,8,4.875,ADV DEV BIO HUM HLTH,4.875,4.75,BSC,4.875,9.5,Graduate,03751,5.0,4.875,Fall,9,12,5.0,5.0,4.875,2016,6,4.67,ADV DEV BIO HUM HLTH,4.67,4.67,BSC,4.67,9.5,Graduate,03751,4.67,4.67,Fall,9,14,4.67,4.67,4.67,2015,1
16,4.5,ADV CELLULAR NEUROSC,4.38,4.5649999999999995,BSC,4.245,7.815,Graduate,03762,4.375,4.8149999999999995,Fall,9,38,4.38,4.38,4.3149999999999995,2017,32,4.31,ADV CELLULAR NEUROSC,4.12,4.47,BSC,4.16,4.83,Graduate,03762,4.4399999999999995,4.6899999999999995,Fall,9,60,4.345,3.9699999999999998,4.125,2016,13,4.46,ADV CELLULAR NEUROSC,4.0,4.38,BSC,4.46,5.92,Graduate,03762,4.46,4.77,Fall,9,20,4.54,4.23,4.38,2015,1
16,4.465,ADV SYS NEUROSCIENCE,4.41,4.35,BSC,3.905,5.404999999999999,Graduate,03763,4.535,4.67,Spring,1,26,4.654999999999999,4.66,4.475,2017,13,4.54,ADV SYS NEUROSCIENCE,4.46,4.38,BSC,3.77,6.38,Graduate,03763,4.62,4.83,Spring,1,26,4.69,4.46,4.54,2016,13,4.08,ADV SYS NEUROSCIENCE,4.23,4.15,BSC,3.8500000000000005,5.6899999999999995,Graduate,03763,4.69,4.77,Spring,1,31,4.38,4.54,4.46,2015,1
32,4.5649999999999995,ADV MICROBIO,4.595000000000001,4.505,BSC,4.404999999999999,8.215,Graduate,03791,4.625,4.63,Spring,1,44,4.6899999999999995,4.720000000000001,4.72,2017,16,4.9399999999999995,ADV MICROBIO,4.875,4.875,BSC,5.0,7.63,Graduate,03791,4.9399999999999995,4.785,Spring,1,24,5.0,4.88,4.875,2016,18,4.67,ADV MICROBIO,4.89,4.67,BSC,4.61,8.33,Graduate,03791,4.89,4.944999999999999,Spring,1,22,4.89,4.89,4.89,2015,1
32,4.5,FIRST-YEAR SEMINAR,4.65,4.529999999999999,ICT,4.720000000000001,5.375,Graduate,04601,4.785,4.734999999999999,Fall,9,44,4.529999999999999,4.5,4.6,2017,54,4.835000000000001,FIRST-YEAR SEMINAR,4.535,4.739999999999999,ICT,4.78,6.009999999999999,Graduate,04601,4.795,4.795,Fall,9,76,4.72,4.684999999999999,4.705,2016,16,4.94,MSIT FST YR SEMINAR,4.94,4.88,ICT,4.56,4.25,Graduate,04601,4.88,5.0,Fall,9,26,4.81,4.94,5.0,2015,1
25,4.56,MSIT FIRST-YEAR SEMR,4.56,4.52,ICT,4.68,4.4,Graduate,04602,4.72,4.8,Spring,1,34,4.52,4.64,4.56,2017,16,4.88,MSIT FIRST-YEAR SEMR,4.88,4.88,ICT,4.75,4.63,Graduate,04602,5.0,4.94,Spring,1,27,4.94,4.81,5.0,2016,13,4.85,MSIT FIRST-YEAR SEMR,4.85,4.85,ICT,4.85,4.45,Graduate,04602,4.92,4.92,Spring,1,22,4.92,4.77,4.85,2015,1
17,4.56,MSIT SECOND YR SEMR,4.53,4.35,ICT,4.71,8.06,Graduate,04605,4.82,4.88,Fall,9,21,4.65,4.65,4.71,2016,1,5.0,MSIT SECOND YR SEMR,5.0,5.0,ICT,5.0,5.0,Graduate,04605,5.0,5.0,Spring,1,2,5.0,5.0,5.0,2016,26,4.694999999999999,MSIT SECOND YR SEMR,4.614999999999999,4.615,ICT,4.614999999999999,7.0249999999999995,Graduate,04605,4.655,4.614999999999999,Fall,9,40,4.574999999999999,4.614999999999999,4.614999999999999,2015,101
10,3.56,MSIT SECOND YR SEMR,3.6,3.8,ICT,3.8899999999999997,6.5,Graduate,04605,4.1,4.2,Fall,9,26,3.78,3.9,3.8,2017,6,4.0,MSIT SECOND YR SEMR,3.67,4.0,ICT,4.17,7.0,Graduate,04605,4.83,4.33,Spring,1,6,4.17,4.5,4.5,2017,17,4.56,MSIT SECOND YR SEMR,4.53,4.35,ICT,4.71,8.06,Graduate,04605,4.82,4.88,Fall,9,21,4.65,4.65,4.71,2016,101
6,4.0,MSIT SECOND YR SEMR,3.67,4.0,ICT,4.17,7.0,Graduate,04605,4.83,4.33,Spring,1,6,4.17,4.5,4.5,2017,17,4.56,MSIT SECOND YR SEMR,4.53,4.35,ICT,4.71,8.06,Graduate,04605,4.82,4.88,Fall,9,21,4.65,4.65,4.71,2016,1,5.0,MSIT SECOND YR SEMR,5.0,5.0,ICT,5.0,5.0,Graduate,04605,5.0,5.0,Spring,1,2,5.0,5.0,5.0,2016,101
24,5.0,STRAG DIGTL INF ENTR,4.96,5.0,ICT,4.88,15.33,Graduate,04611,4.92,4.67,Fall,9,33,5.0,4.83,4.96,2017,31,4.81,STRAG DIGTL INF ENTR,4.58,4.77,ICT,4.65,16.1,Graduate,04611,4.87,4.58,Fall,9,36,4.84,4.81,4.71,2016,17,4.94,STRAG DIGTL INF ENTR,4.88,4.94,ICT,4.71,14.47,Graduate,04611,4.88,4.65,Fall,9,27,4.88,4.94,4.82,2015,1
15,4.429999999999999,INTRD INFM SECURITY,4.6,4.53,ICT,4.67,15.87,Graduate,04635,4.6,4.87,Spring,1,21,4.67,4.6,4.5,2017,16,4.81,INTRD INFM SECURITY,4.56,4.63,ICT,4.44,17.13,Graduate,04635,4.75,4.81,Spring,1,25,4.63,4.44,4.75,2016,13,4.69,INTRD INFM SECURITY,4.77,4.62,ICT,4.77,16.69,Graduate,04635,4.77,4.92,Spring,1,22,4.77,4.62,4.77,2015,1
